"batch_id","index","status","source_relpath","applied_scale_percent","illustrator_status","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","pdf_compatible","png_width","png_height","png_has_alpha","png_transparent_pixels","png_nontransparent_pixels","png_corners_transparent","png_no_opaque_white_rectangle","source_hash_match","output_ai_hash_match","output_png_hash_match","output_ai","output_png","process_audit","verify_audit","comment"
"254_254_20260727_115828","254","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et1_3.ai","150","OK","true","1","1200","1200","600","600","true","2177","0","4410","4410","15","15","true","true","true","true","true","True","1200","1200","True","785784","654216","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s12_et1_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s12_et1_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\254_POZD_WEB_K2-3_s12_et1_3_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\254_POZD_WEB_K2-3_s12_et1_3_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","257","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et2_4.ai","120","OK","true","1","1200","1200","600","600","true","2071","0","4191","4191","12","12","true","true","true","true","true","True","1200","1200","True","840436","599564","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et2_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et2_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\257_POZD_WEB_K2-3_s12_et2_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\257_POZD_WEB_K2-3_s12_et2_4_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","258","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_1.ai","120","OK","true","1","1200","1200","600","600","true","1421","0","2878","2878","11","11","true","true","true","true","true","True","1200","1200","True","1066790","373210","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\258_POZD_WEB_K2-3_s12_et3,5_1_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\258_POZD_WEB_K2-3_s12_et3,5_1_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","259","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_2.ai","200","OK","true","1","1200","1200","600","600","true","874","0","1758","1758","10","10","true","true","true","true","true","True","1200","1200","True","818648","621352","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\259_POZD_WEB_K2-3_s12_et3,5_2_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\259_POZD_WEB_K2-3_s12_et3,5_2_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","260","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_3.ai","200","OK","true","1","1200","1200","600","600","true","785","0","1579","1579","10","10","true","true","true","true","true","True","1200","1200","True","819524","620476","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\260_POZD_WEB_K2-3_s12_et3,5_3_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\260_POZD_WEB_K2-3_s12_et3,5_3_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","261","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et3_4.ai","120","OK","true","1","1200","1200","600","600","true","2076","0","4202","4202","11","11","true","true","true","true","true","True","1200","1200","True","847299","592701","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\261_POZD_WEB_K2-3_s12_et3_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\261_POZD_WEB_K2-3_s12_et3_4_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","262","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et4_1.ai","110","OK","true","1","1200","1200","600","600","true","1450","0","2943","2943","12","12","true","true","true","true","true","True","1200","1200","True","1114999","325001","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\262_POZD_WEB_K2-3_s12_et4_1_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\262_POZD_WEB_K2-3_s12_et4_1_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","263","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et4_3.ai","200","OK","true","1","1200","1200","600","600","true","798","0","1607","1607","11","11","true","true","true","true","true","True","1200","1200","True","799316","640684","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\263_POZD_WEB_K2-3_s12_et4_3_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\263_POZD_WEB_K2-3_s12_et4_3_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","264","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et4_4.ai","120","OK","true","1","1200","1200","600","600","true","2064","0","4167","4167","11","11","true","true","true","true","true","True","1200","1200","True","848331","591669","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\264_POZD_WEB_K2-3_s12_et4_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\264_POZD_WEB_K2-3_s12_et4_4_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","265","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et5_4.ai","120","OK","true","1","1200","1200","600","600","true","2078","0","4204","4204","11","11","true","true","true","true","true","True","1200","1200","True","847306","592694","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\265_POZD_WEB_K2-3_s12_et5_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\265_POZD_WEB_K2-3_s12_et5_4_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","266","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et6_1.ai","110","OK","true","1","1200","1200","600","600","true","3793","0","7699","7699","15","15","true","true","true","true","true","True","1200","1200","True","1022420","417580","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\266_POZD_WEB_K2-3_s12_et6_1_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\266_POZD_WEB_K2-3_s12_et6_1_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","267","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et6_2.ai","200","OK","true","1","1200","1200","600","600","true","888","0","1790","1790","11","11","true","true","true","true","true","True","1200","1200","True","798207","641793","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\267_POZD_WEB_K2-3_s12_et6_2_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\267_POZD_WEB_K2-3_s12_et6_2_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
